Product_ID,Product_Name,Category,Brand,Quantity_g,Manufacture_Date,Expiry_Date,Shelf_Life_Days,Days_Left,Storage_Condition,Price_INR,Country,Waste_Risk
PRD_6073,Noodles,Grains/Legumes,ITC,5000,12-04-2025,24-01-2026,287,-2,Ambient,29.9,India,1
PRD_6074,Bun,Bakery,Aashirvaad,1000,04-02-2026,07-02-2026,3,12,Ambient,461.87,India,0
PRD_6075,Rajma,Grains/Legumes,Nestle,2000,26-06-2025,31-01-2026,219,5,Ambient,175.13,India,0
PRD_6076,Pasta,Grains/Legumes,Mother Dairy,500,18-03-2025,03-02-2026,322,8,Ambient,237.57,India,0
PRD_6077,Rice,Grains/Legumes,MTR,500,02-08-2025,10-02-2026,192,15,Ambient,58.51,India,0
PRD_6078,Vegetables,Produce,Nestle,500,03-02-2026,08-02-2026,5,13,Refrigerated,453.98,India,0
PRD_6079,Flour,Grains/Legumes,Nestle,500,07-03-2025,23-01-2026,322,-3,Ambient,587.02,India,1
PRD_6080,Noodles,Grains/Legumes,Britannia,1000,18-05-2025,24-01-2026,251,-2,Ambient,411.97,India,1
PRD_6081,Pasta,Grains/Legumes,MTR,1000,12-04-2025,04-02-2026,298,9,Ambient,178.9,India,0
PRD_6082,Noodles,Grains/Legumes,Amul,2000,21-05-2025,10-02-2026,265,15,Ambient,273.48,India,0
PRD_6083,Vegetables,Produce,Aashirvaad,250,25-01-2026,29-01-2026,4,3,Refrigerated,264.79,India,1
PRD_6084,Rajma,Grains/Legumes,Britannia,1000,03-02-2025,28-01-2026,359,2,Ambient,65.96,India,1
PRD_6085,Rice,Grains/Legumes,MTR,2000,11-07-2025,07-02-2026,211,12,Ambient,598.34,India,0
PRD_6086,Noodles,Grains/Legumes,Nestle,250,05-03-2025,07-02-2026,339,12,Ambient,395.93,India,0
PRD_6087,Rajma,Grains/Legumes,MTR,1000,12-04-2025,27-01-2026,290,1,Ambient,283.86,India,0
PRD_6088,Vegetables,Produce,Mother Dairy,250,31-01-2026,07-02-2026,7,12,Refrigerated,408.13,India,0
PRD_6089,Rajma,Grains/Legumes,MTR,2000,06-03-2025,07-02-2026,338,12,Ambient,55.7,India,0
PRD_6090,Flour,Grains/Legumes,Aashirvaad,250,12-07-2025,04-02-2026,207,9,Ambient,161.35,India,0
PRD_6091,Rice,Grains/Legumes,Mother Dairy,1000,22-02-2025,06-02-2026,349,11,Ambient,122.13,India,0
PRD_6092,Noodles,Grains/Legumes,Mother Dairy,2000,27-06-2025,08-02-2026,226,13,Ambient,245.44,India,0
PRD_6093,Noodles,Grains/Legumes,MTR,2000,12-02-2025,07-02-2026,360,12,Ambient,77.83,India,0
PRD_6094,Rice,Grains/Legumes,Fortune,1000,24-05-2025,02-02-2026,254,7,Ambient,537.73,India,0
PRD_6095,Fish,Protein,Mother Dairy,1000,14-01-2026,25-01-2026,11,-1,Refrigerated,576.89,India,1
PRD_6096,Rice,Grains/Legumes,Aashirvaad,500,23-07-2025,29-01-2026,190,3,Ambient,297.19,India,0
PRD_6097,Chicken,Protein,Britannia,500,17-01-2026,31-01-2026,14,5,Refrigerated,352.69,India,0
PRD_6098,Pasta,Grains/Legumes,Mother Dairy,250,03-07-2025,03-02-2026,215,8,Ambient,576.57,India,0
PRD_6099,Vegetables,Produce,Britannia,1000,03-02-2026,09-02-2026,6,14,Refrigerated,352.49,India,1
PRD_6100,Bun,Bakery,Fortune,2000,29-01-2026,03-02-2026,5,8,Ambient,232.52,India,0
PRD_6101,Bun,Bakery,Fortune,1000,21-01-2026,24-01-2026,3,-2,Ambient,207.6,India,0
PRD_6102,Vegetables,Produce,Nestle,500,02-02-2026,09-02-2026,7,14,Refrigerated,535.61,India,0
PRD_6103,Fish,Protein,Fortune,5000,17-01-2026,29-01-2026,12,3,Refrigerated,494.99,India,1
PRD_6104,Rice Batter,Bakery,Amul,500,24-01-2026,27-01-2026,3,1,Ambient,253.89,India,1
PRD_6105,Vegetables,Produce,Nestle,1000,06-02-2026,10-02-2026,4,15,Refrigerated,292.09,India,1
PRD_6106,Rajma,Grains/Legumes,Britannia,5000,31-03-2025,07-02-2026,313,12,Ambient,219.87,India,1
PRD_6107,Noodles,Grains/Legumes,Britannia,500,15-05-2025,29-01-2026,259,3,Ambient,170.7,India,0
PRD_6108,Vegetables,Produce,Amul,500,25-01-2026,28-01-2026,3,2,Refrigerated,390.33,India,0
PRD_6109,Rajma,Grains/Legumes,MTR,2000,21-04-2025,06-02-2026,291,11,Ambient,144.31,India,0
PRD_6110,Rajma,Grains/Legumes,Fortune,500,21-02-2025,23-01-2026,336,-3,Ambient,440.37,India,1
PRD_6111,Chicken,Protein,Aashirvaad,2000,21-01-2026,03-02-2026,13,8,Refrigerated,350.37,India,0
PRD_6112,Bun,Bakery,Mother Dairy,1000,31-01-2026,04-02-2026,4,9,Ambient,117.38,India,0
PRD_6113,Rajma,Grains/Legumes,Amul,2000,20-05-2025,28-01-2026,253,2,Ambient,254.21,India,1
PRD_6114,Paneer,Dairy,Nestle,1000,19-01-2026,29-01-2026,10,3,Refrigerated,318.55,India,1
PRD_6115,Pasta,Grains/Legumes,Britannia,250,14-04-2025,31-01-2026,292,5,Ambient,161.65,India,1
PRD_6116,Fish,Protein,Fortune,5000,16-01-2026,28-01-2026,12,2,Refrigerated,42.22,India,1
PRD_6117,Chicken,Protein,Amul,500,16-01-2026,30-01-2026,14,4,Refrigerated,476.55,India,0
PRD_6118,Vegetables,Produce,MTR,1000,27-01-2026,03-02-2026,7,8,Refrigerated,353.45,India,0
PRD_6119,Rice,Grains/Legumes,Amul,250,09-03-2025,23-01-2026,320,-3,Ambient,246.48,India,1
PRD_6120,Vegetables,Produce,Nestle,250,31-01-2026,03-02-2026,3,8,Refrigerated,227.65,India,0
PRD_6121,Vegetables,Produce,Aashirvaad,5000,21-01-2026,24-01-2026,3,-2,Refrigerated,90.23,India,1
PRD_6122,Paneer,Dairy,Mother Dairy,2000,28-01-2026,04-02-2026,7,9,Refrigerated,513.63,India,1
PRD_6123,Paneer,Dairy,Fortune,250,17-01-2026,24-01-2026,7,-2,Refrigerated,167.63,India,1
PRD_6124,Rice Batter,Bakery,Britannia,1000,26-01-2026,30-01-2026,4,4,Ambient,417.51,India,0
PRD_6125,Vegetables,Produce,Aashirvaad,250,07-02-2026,10-02-2026,3,15,Refrigerated,132.82,India,0
PRD_6126,Rajma,Grains/Legumes,MTR,250,21-03-2025,01-02-2026,317,6,Ambient,228.15,India,0
PRD_6127,Bun,Bakery,Nestle,5000,30-01-2026,03-02-2026,4,8,Ambient,34.58,India,1
PRD_6128,Pasta,Grains/Legumes,Aashirvaad,2000,28-05-2025,03-02-2026,251,8,Ambient,391.76,India,0
PRD_6129,Rajma,Grains/Legumes,ITC,5000,17-04-2025,25-01-2026,283,-1,Ambient,471.87,India,0
PRD_6130,Vegetables,Produce,MTR,2000,05-02-2026,09-02-2026,4,14,Refrigerated,287.38,India,1
PRD_6131,Vegetables,Produce,Mother Dairy,1000,06-02-2026,10-02-2026,4,15,Refrigerated,321.96,India,0
PRD_6132,Pasta,Grains/Legumes,Nestle,5000,22-03-2025,23-01-2026,307,-3,Ambient,89.34,India,1
PRD_6133,Flour,Grains/Legumes,Nestle,5000,15-07-2025,09-02-2026,209,14,Ambient,248.72,India,1
PRD_6134,Rice Batter,Bakery,Amul,2000,01-02-2026,05-02-2026,4,10,Ambient,585.62,India,0
PRD_6135,Rice Batter,Bakery,Britannia,2000,02-02-2026,05-02-2026,3,10,Ambient,312.14,India,0
PRD_6136,Chicken,Protein,Amul,2000,12-01-2026,25-01-2026,13,-1,Refrigerated,202.8,India,1
PRD_6137,Rajma,Grains/Legumes,Mother Dairy,1000,16-04-2025,08-02-2026,298,13,Ambient,508.67,India,0
PRD_6138,Noodles,Grains/Legumes,Fortune,2000,21-07-2025,07-02-2026,201,12,Ambient,494.75,India,0
PRD_6139,Rice,Grains/Legumes,ITC,5000,05-03-2025,27-01-2026,328,1,Ambient,338.68,India,0
PRD_6140,Rice Batter,Bakery,Mother Dairy,1000,20-01-2026,25-01-2026,5,-1,Ambient,171.28,India,0
PRD_6141,Vegetables,Produce,Britannia,2000,27-01-2026,31-01-2026,4,5,Refrigerated,500.18,India,1
PRD_6142,Bun,Bakery,ITC,2000,30-01-2026,03-02-2026,4,8,Ambient,169.78,India,0
PRD_6143,Vegetables,Produce,Aashirvaad,1000,20-01-2026,26-01-2026,6,0,Refrigerated,566.33,India,1
PRD_6144,Flour,Grains/Legumes,Britannia,500,12-03-2025,09-02-2026,334,14,Ambient,466.94,India,0
PRD_6145,Rajma,Grains/Legumes,ITC,500,11-05-2025,06-02-2026,271,11,Ambient,571.33,India,0
PRD_6146,Flour,Grains/Legumes,Nestle,1000,03-03-2025,24-01-2026,327,-2,Ambient,146.34,India,1
PRD_6147,Rajma,Grains/Legumes,Aashirvaad,1000,24-05-2025,06-02-2026,258,11,Ambient,327.84,India,0
PRD_6148,Rice,Grains/Legumes,Mother Dairy,250,26-02-2025,30-01-2026,338,4,Ambient,280.68,India,0
PRD_6149,Rajma,Grains/Legumes,ITC,2000,11-02-2025,10-02-2026,364,15,Ambient,62.54,India,0
PRD_6150,Pasta,Grains/Legumes,ITC,2000,04-07-2025,23-01-2026,203,-3,Ambient,520.33,India,1
PRD_6151,Rajma,Grains/Legumes,Amul,250,22-05-2025,30-01-2026,253,4,Ambient,453.33,India,0
PRD_6152,Rajma,Grains/Legumes,Nestle,5000,19-03-2025,08-02-2026,326,13,Ambient,528.92,India,1
PRD_6153,Pasta,Grains/Legumes,Nestle,2000,03-06-2025,27-01-2026,238,1,Ambient,557.4,India,1
PRD_6154,Pasta,Grains/Legumes,MTR,5000,15-06-2025,23-01-2026,222,-3,Ambient,583.27,India,1
PRD_6155,Vegetables,Produce,Britannia,500,02-02-2026,07-02-2026,5,12,Refrigerated,580.84,India,0
PRD_6156,Rice Batter,Bakery,MTR,250,25-01-2026,28-01-2026,3,2,Ambient,29.77,India,0
PRD_6157,Chicken,Protein,Amul,250,31-01-2026,07-02-2026,7,12,Refrigerated,173.68,India,0
PRD_6158,Noodles,Grains/Legumes,Mother Dairy,2000,12-07-2025,05-02-2026,208,10,Ambient,532.6,India,0
PRD_6159,Pasta,Grains/Legumes,Mother Dairy,2000,12-04-2025,29-01-2026,292,3,Ambient,51.99,India,0
PRD_6160,Vegetables,Produce,Britannia,5000,21-01-2026,24-01-2026,3,-2,Refrigerated,506.88,India,1
PRD_6161,Vegetables,Produce,MTR,1000,30-01-2026,04-02-2026,5,9,Refrigerated,581.29,India,1
PRD_6162,Bun,Bakery,MTR,500,01-02-2026,05-02-2026,4,10,Ambient,214.52,India,0
PRD_6163,Pasta,Grains/Legumes,Fortune,500,30-05-2025,29-01-2026,244,3,Ambient,560,India,1
PRD_6164,Flour,Grains/Legumes,Aashirvaad,5000,31-05-2025,05-02-2026,250,10,Ambient,66.19,India,0
PRD_6165,Pasta,Grains/Legumes,Britannia,5000,11-04-2025,03-02-2026,298,8,Ambient,469.97,India,0
PRD_6166,Bun,Bakery,Nestle,2000,02-02-2026,07-02-2026,5,12,Ambient,393.86,India,0
PRD_6167,Chicken,Protein,Aashirvaad,250,14-01-2026,26-01-2026,12,0,Refrigerated,230.67,India,1
PRD_6168,Fish,Protein,Britannia,500,23-01-2026,03-02-2026,11,8,Refrigerated,454.84,India,0
PRD_6169,Bun,Bakery,Mother Dairy,250,28-01-2026,01-02-2026,4,6,Ambient,253.8,India,0
PRD_6170,Rice Batter,Bakery,Britannia,5000,25-01-2026,29-01-2026,4,3,Ambient,174.13,India,1
PRD_6171,Pasta,Grains/Legumes,Amul,2000,17-03-2025,30-01-2026,319,4,Ambient,411.42,India,0
PRD_6172,Chicken,Protein,Amul,1000,19-01-2026,28-01-2026,9,2,Refrigerated,477.68,India,1
PRD_6173,Noodles,Grains/Legumes,Nestle,1000,15-02-2025,07-02-2026,357,12,Ambient,300.59,India,0
PRD_6174,Rice Batter,Bakery,Nestle,5000,06-02-2026,10-02-2026,4,15,Ambient,550.54,India,0
PRD_6175,Fish,Protein,Mother Dairy,2000,22-01-2026,02-02-2026,11,7,Refrigerated,554.16,India,1
PRD_6176,Flour,Grains/Legumes,Britannia,250,28-03-2025,27-01-2026,305,1,Ambient,97.82,India,1
PRD_6177,Rice Batter,Bakery,Mother Dairy,250,04-02-2026,07-02-2026,3,12,Ambient,247.3,India,0
PRD_6178,Paneer,Dairy,Aashirvaad,2000,18-01-2026,24-01-2026,6,-2,Refrigerated,314.7,India,1
PRD_6179,Noodles,Grains/Legumes,ITC,1000,17-03-2025,23-01-2026,312,-3,Ambient,323.93,India,1
PRD_6180,Paneer,Dairy,Mother Dairy,1000,24-01-2026,05-02-2026,12,10,Refrigerated,178.25,India,1
PRD_6181,Paneer,Dairy,Fortune,250,29-01-2026,06-02-2026,8,11,Refrigerated,63.93,India,0
PRD_6182,Rajma,Grains/Legumes,MTR,5000,20-04-2025,23-01-2026,278,-3,Ambient,575.44,India,1
PRD_6183,Bun,Bakery,ITC,1000,24-01-2026,27-01-2026,3,1,Ambient,416.67,India,1
PRD_6184,Vegetables,Produce,Aashirvaad,1000,03-02-2026,10-02-2026,7,15,Refrigerated,200.57,India,0
PRD_6185,Pasta,Grains/Legumes,Aashirvaad,1000,01-07-2025,25-01-2026,208,-1,Ambient,174.89,India,0
PRD_6186,Fish,Protein,Fortune,1000,11-01-2026,25-01-2026,14,-1,Refrigerated,244.01,India,1
PRD_6187,Rice,Grains/Legumes,Britannia,250,30-07-2025,04-02-2026,189,9,Ambient,73.98,India,0
PRD_6188,Rajma,Grains/Legumes,ITC,1000,03-03-2025,06-02-2026,340,11,Ambient,422.56,India,0
PRD_6189,Flour,Grains/Legumes,MTR,5000,25-04-2025,10-02-2026,291,15,Ambient,367.06,India,0
PRD_6190,Pasta,Grains/Legumes,Fortune,2000,11-04-2025,10-02-2026,305,15,Ambient,471.31,India,0
PRD_6191,Noodles,Grains/Legumes,Mother Dairy,500,17-07-2025,29-01-2026,196,3,Ambient,516.39,India,1
PRD_6192,Paneer,Dairy,Aashirvaad,5000,17-01-2026,29-01-2026,12,3,Refrigerated,288.92,India,0
PRD_6193,Chicken,Protein,MTR,250,28-01-2026,10-02-2026,13,15,Refrigerated,259.02,India,0
PRD_6194,Rice Batter,Bakery,Nestle,5000,01-02-2026,06-02-2026,5,11,Ambient,185.1,India,0
PRD_6195,Noodles,Grains/Legumes,Amul,500,03-06-2025,31-01-2026,242,5,Ambient,55.24,India,0
PRD_6196,Pasta,Grains/Legumes,ITC,2000,18-02-2025,31-01-2026,347,5,Ambient,168.1,India,0
PRD_6197,Fish,Protein,Amul,2000,11-01-2026,26-01-2026,15,0,Refrigerated,305.27,India,1
PRD_6198,Rice,Grains/Legumes,Nestle,5000,28-06-2025,02-02-2026,219,7,Ambient,236.48,India,0
PRD_6199,Fish,Protein,MTR,1000,22-01-2026,01-02-2026,10,6,Refrigerated,58.51,India,0
PRD_6200,Noodles,Grains/Legumes,Mother Dairy,5000,08-07-2025,02-02-2026,209,7,Ambient,442.59,India,0
PRD_6201,Noodles,Grains/Legumes,Fortune,500,11-07-2025,24-01-2026,197,-2,Ambient,237.98,India,0
PRD_6202,Rajma,Grains/Legumes,Fortune,250,19-06-2025,26-01-2026,221,0,Ambient,91.55,India,1
PRD_6203,Flour,Grains/Legumes,Mother Dairy,500,02-06-2025,04-02-2026,247,9,Ambient,422.45,India,0
PRD_6204,Rajma,Grains/Legumes,Britannia,1000,11-05-2025,07-02-2026,272,12,Ambient,350.31,India,0
PRD_6205,Rice,Grains/Legumes,Amul,500,27-02-2025,05-02-2026,343,10,Ambient,493.89,India,0
PRD_6206,Bun,Bakery,Nestle,500,18-01-2026,23-01-2026,5,-3,Ambient,487.79,India,1
PRD_6207,Rice Batter,Bakery,Britannia,1000,26-01-2026,31-01-2026,5,5,Ambient,140.04,India,1
PRD_6208,Chicken,Protein,Nestle,1000,18-01-2026,02-02-2026,15,7,Refrigerated,373.96,India,0
PRD_6209,Noodles,Grains/Legumes,Mother Dairy,500,18-07-2025,29-01-2026,195,3,Ambient,556.3,India,0
PRD_6210,Pasta,Grains/Legumes,Nestle,500,19-05-2025,09-02-2026,266,14,Ambient,282.1,India,0
PRD_6211,Paneer,Dairy,Aashirvaad,500,21-01-2026,31-01-2026,10,5,Refrigerated,465.56,India,0
PRD_6212,Bun,Bakery,Britannia,500,18-01-2026,23-01-2026,5,-3,Ambient,403.54,India,0
PRD_6213,Rice Batter,Bakery,Fortune,1000,28-01-2026,31-01-2026,3,5,Ambient,273.42,India,0
PRD_6214,Noodles,Grains/Legumes,Fortune,5000,25-02-2025,09-02-2026,349,14,Ambient,145.77,India,0
PRD_6215,Rice Batter,Bakery,MTR,2000,03-02-2026,07-02-2026,4,12,Ambient,379.84,India,0
PRD_6216,Chicken,Protein,ITC,1000,21-01-2026,28-01-2026,7,2,Refrigerated,351.99,India,1
PRD_6217,Rice Batter,Bakery,Aashirvaad,250,19-01-2026,23-01-2026,4,-3,Ambient,513.65,India,0
PRD_6218,Vegetables,Produce,Aashirvaad,5000,06-02-2026,10-02-2026,4,15,Refrigerated,423.7,India,0
PRD_6219,Fish,Protein,Mother Dairy,5000,31-01-2026,07-02-2026,7,12,Refrigerated,485.58,India,0
PRD_6220,Paneer,Dairy,Nestle,1000,14-01-2026,25-01-2026,11,-1,Refrigerated,148.35,India,1
PRD_6221,Flour,Grains/Legumes,Britannia,250,20-05-2025,06-02-2026,262,11,Ambient,52.23,India,0
PRD_6222,Chicken,Protein,MTR,5000,19-01-2026,31-01-2026,12,5,Refrigerated,360.58,India,0
PRD_6223,Bun,Bakery,Nestle,5000,24-01-2026,27-01-2026,3,1,Ambient,227.81,India,1
PRD_6224,Rice Batter,Bakery,ITC,250,22-01-2026,26-01-2026,4,0,Ambient,583.34,India,1
PRD_6225,Vegetables,Produce,Aashirvaad,5000,25-01-2026,31-01-2026,6,5,Refrigerated,35.02,India,0
PRD_6226,Flour,Grains/Legumes,MTR,1000,13-03-2025,26-01-2026,319,0,Ambient,504.81,India,1
PRD_6227,Pasta,Grains/Legumes,Britannia,5000,06-07-2025,26-01-2026,204,0,Ambient,288.54,India,1
PRD_6228,Rice,Grains/Legumes,ITC,2000,17-07-2025,26-01-2026,193,0,Ambient,418.24,India,1
PRD_6229,Fish,Protein,Aashirvaad,2000,01-02-2026,10-02-2026,9,15,Refrigerated,334.71,India,0
PRD_6230,Noodles,Grains/Legumes,Nestle,2000,19-06-2025,07-02-2026,233,12,Ambient,60.16,India,0
PRD_6231,Chicken,Protein,Amul,2000,18-01-2026,29-01-2026,11,3,Refrigerated,367.54,India,0
PRD_6232,Rajma,Grains/Legumes,Amul,500,13-02-2025,27-01-2026,348,1,Ambient,475.39,India,1
PRD_6233,Noodles,Grains/Legumes,Amul,500,20-02-2025,03-02-2026,348,8,Ambient,379.25,India,0
PRD_6234,Bun,Bakery,Aashirvaad,2000,29-01-2026,03-02-2026,5,8,Ambient,156.33,India,0
PRD_6235,Chicken,Protein,Aashirvaad,5000,17-01-2026,30-01-2026,13,4,Refrigerated,447.2,India,1
PRD_6236,Noodles,Grains/Legumes,MTR,5000,04-03-2025,03-02-2026,336,8,Ambient,182.16,India,0
PRD_6237,Noodles,Grains/Legumes,Nestle,2000,15-05-2025,31-01-2026,261,5,Ambient,68.03,India,0
PRD_6238,Fish,Protein,Nestle,500,11-01-2026,25-01-2026,14,-1,Refrigerated,276.51,India,1
PRD_6239,Pasta,Grains/Legumes,Nestle,5000,21-04-2025,04-02-2026,289,9,Ambient,407.86,India,0
PRD_6240,Vegetables,Produce,Aashirvaad,500,01-02-2026,08-02-2026,7,13,Refrigerated,258.06,India,0
PRD_6241,Rajma,Grains/Legumes,MTR,500,20-02-2025,23-01-2026,337,-3,Ambient,354.46,India,1
PRD_6242,Vegetables,Produce,Nestle,250,02-02-2026,08-02-2026,6,13,Refrigerated,218.81,India,0
PRD_6243,Flour,Grains/Legumes,Nestle,2000,03-03-2025,10-02-2026,344,15,Ambient,372.95,India,0
PRD_6244,Rajma,Grains/Legumes,Fortune,5000,21-04-2025,03-02-2026,288,8,Ambient,103.11,India,0
PRD_6245,Chicken,Protein,Britannia,1000,30-01-2026,06-02-2026,7,11,Refrigerated,95.27,India,1
PRD_6246,Vegetables,Produce,Nestle,1000,27-01-2026,31-01-2026,4,5,Refrigerated,119.39,India,0
PRD_6247,Chicken,Protein,Amul,250,09-01-2026,24-01-2026,15,-2,Refrigerated,555.53,India,1
PRD_6248,Chicken,Protein,Fortune,1000,11-01-2026,25-01-2026,14,-1,Refrigerated,455.65,India,1
PRD_6249,Bun,Bakery,ITC,250,20-01-2026,23-01-2026,3,-3,Ambient,458.26,India,1
PRD_6250,Fish,Protein,Fortune,1000,03-02-2026,10-02-2026,7,15,Refrigerated,428.75,India,1
PRD_6251,Flour,Grains/Legumes,Mother Dairy,5000,09-03-2025,03-02-2026,331,8,Ambient,91.04,India,0
PRD_6252,Paneer,Dairy,Aashirvaad,5000,30-01-2026,05-02-2026,6,10,Refrigerated,434.37,India,0
PRD_6253,Flour,Grains/Legumes,Amul,2000,27-02-2025,30-01-2026,337,4,Ambient,495.49,India,1
PRD_6254,Vegetables,Produce,MTR,500,27-01-2026,03-02-2026,7,8,Refrigerated,29.15,India,0
PRD_6255,Chicken,Protein,Nestle,500,21-01-2026,30-01-2026,9,4,Refrigerated,382.01,India,0
PRD_6256,Rice Batter,Bakery,Fortune,500,25-01-2026,30-01-2026,5,4,Ambient,319.2,India,1
PRD_6257,Rice Batter,Bakery,Fortune,1000,27-01-2026,31-01-2026,4,5,Ambient,262.73,India,1
PRD_6258,Vegetables,Produce,Amul,5000,27-01-2026,02-02-2026,6,7,Refrigerated,442.32,India,0
PRD_6259,Paneer,Dairy,Fortune,250,14-01-2026,24-01-2026,10,-2,Refrigerated,368.99,India,1
PRD_6260,Paneer,Dairy,Amul,5000,02-02-2026,08-02-2026,6,13,Refrigerated,363.39,India,0
PRD_6261,Vegetables,Produce,Britannia,250,31-01-2026,03-02-2026,3,8,Refrigerated,48.25,India,0
PRD_6262,Flour,Grains/Legumes,Amul,1000,18-07-2025,05-02-2026,202,10,Ambient,274.28,India,0
PRD_6263,Rajma,Grains/Legumes,Mother Dairy,500,10-04-2025,07-02-2026,303,12,Ambient,372.63,India,0
PRD_6264,Chicken,Protein,Amul,5000,17-01-2026,24-01-2026,7,-2,Refrigerated,464,India,1
PRD_6265,Rajma,Grains/Legumes,Fortune,2000,06-07-2025,23-01-2026,201,-3,Ambient,486.29,India,1
PRD_6266,Noodles,Grains/Legumes,MTR,5000,29-04-2025,01-02-2026,278,6,Ambient,141.8,India,0
PRD_6267,Noodles,Grains/Legumes,MTR,500,18-05-2025,08-02-2026,266,13,Ambient,571.71,India,0
PRD_6268,Flour,Grains/Legumes,Mother Dairy,5000,20-04-2025,02-02-2026,288,7,Ambient,261.49,India,0
PRD_6269,Chicken,Protein,Aashirvaad,2000,21-01-2026,04-02-2026,14,9,Refrigerated,543.52,India,1
PRD_6270,Pasta,Grains/Legumes,Aashirvaad,5000,25-07-2025,23-01-2026,182,-3,Ambient,422.45,India,1
PRD_6271,Fish,Protein,ITC,250,29-01-2026,07-02-2026,9,12,Refrigerated,333.17,India,0
PRD_6272,Vegetables,Produce,MTR,2000,24-01-2026,27-01-2026,3,1,Refrigerated,438.85,India,1
PRD_6273,Flour,Grains/Legumes,MTR,1000,09-07-2025,29-01-2026,204,3,Ambient,354.71,India,1
PRD_6274,Noodles,Grains/Legumes,Fortune,250,17-05-2025,24-01-2026,252,-2,Ambient,61.08,India,1
PRD_6275,Fish,Protein,Fortune,5000,11-01-2026,25-01-2026,14,-1,Refrigerated,562.54,India,1
PRD_6276,Noodles,Grains/Legumes,Britannia,250,25-03-2025,24-01-2026,305,-2,Ambient,334.33,India,1
PRD_6277,Fish,Protein,Aashirvaad,250,28-01-2026,09-02-2026,12,14,Refrigerated,321.11,India,0
PRD_6278,Vegetables,Produce,ITC,250,04-02-2026,09-02-2026,5,14,Refrigerated,234.74,India,0
PRD_6279,Chicken,Protein,MTR,250,23-01-2026,04-02-2026,12,9,Refrigerated,214.06,India,0
PRD_6280,Chicken,Protein,Fortune,1000,29-01-2026,09-02-2026,11,14,Refrigerated,208.61,India,0
PRD_6281,Chicken,Protein,ITC,5000,16-01-2026,30-01-2026,14,4,Refrigerated,247.81,India,1
PRD_6282,Pasta,Grains/Legumes,Amul,1000,26-02-2025,01-02-2026,340,6,Ambient,499.93,India,0
PRD_6283,Chicken,Protein,Aashirvaad,1000,28-01-2026,09-02-2026,12,14,Refrigerated,53.87,India,1
PRD_6284,Pasta,Grains/Legumes,MTR,5000,08-02-2025,06-02-2026,363,11,Ambient,445.14,India,0
PRD_6285,Noodles,Grains/Legumes,Britannia,250,15-04-2025,07-02-2026,298,12,Ambient,573.3,India,0
PRD_6286,Pasta,Grains/Legumes,ITC,500,30-04-2025,08-02-2026,284,13,Ambient,553.43,India,1
PRD_6287,Noodles,Grains/Legumes,Mother Dairy,250,26-01-2025,23-01-2026,362,-3,Ambient,64.7,India,1
PRD_6288,Rice,Grains/Legumes,MTR,250,04-04-2025,30-01-2026,301,4,Ambient,346.92,India,0
PRD_6289,Chicken,Protein,MTR,250,15-01-2026,28-01-2026,13,2,Refrigerated,115.53,India,1
PRD_6290,Rice,Grains/Legumes,Aashirvaad,1000,04-03-2025,24-01-2026,326,-2,Ambient,247.95,India,1
PRD_6291,Rajma,Grains/Legumes,Fortune,1000,06-03-2025,23-01-2026,323,-3,Ambient,518.44,India,1
PRD_6292,Fish,Protein,Nestle,2000,15-01-2026,28-01-2026,13,2,Refrigerated,64.59,India,1
PRD_6293,Rice,Grains/Legumes,Amul,2000,23-07-2025,03-02-2026,195,8,Ambient,246.21,India,0
PRD_6294,Rice Batter,Bakery,Nestle,5000,28-01-2026,31-01-2026,3,5,Ambient,147.03,India,1
PRD_6295,Bun,Bakery,Mother Dairy,5000,05-02-2026,08-02-2026,3,13,Ambient,208.15,India,0
PRD_6296,Rice,Grains/Legumes,Aashirvaad,5000,16-07-2025,09-02-2026,208,14,Ambient,253.25,India,1
PRD_6297,Pasta,Grains/Legumes,Amul,2000,23-07-2025,03-02-2026,195,8,Ambient,177.77,India,1
PRD_6298,Flour,Grains/Legumes,Britannia,1000,31-01-2025,23-01-2026,357,-3,Ambient,178.06,India,0
PRD_6299,Chicken,Protein,MTR,1000,15-01-2026,27-01-2026,12,1,Refrigerated,278.41,India,1
PRD_6300,Rajma,Grains/Legumes,Nestle,500,08-08-2025,07-02-2026,183,12,Ambient,397.54,India,0
PRD_6301,Paneer,Dairy,Amul,500,28-01-2026,06-02-2026,9,11,Refrigerated,255.76,India,1
PRD_6302,Pasta,Grains/Legumes,Nestle,5000,23-04-2025,03-02-2026,286,8,Ambient,351.41,India,1
PRD_6303,Vegetables,Produce,Mother Dairy,1000,18-01-2026,24-01-2026,6,-2,Refrigerated,487.21,India,1
PRD_6304,Chicken,Protein,Britannia,500,30-01-2026,08-02-2026,9,13,Refrigerated,432.1,India,0
PRD_6305,Fish,Protein,ITC,5000,25-01-2026,08-02-2026,14,13,Refrigerated,390.08,India,0
PRD_6306,Bun,Bakery,Amul,1000,26-01-2026,30-01-2026,4,4,Ambient,436.98,India,1
PRD_6307,Fish,Protein,Aashirvaad,2000,29-01-2026,07-02-2026,9,12,Refrigerated,334.34,India,1
PRD_6308,Chicken,Protein,MTR,2000,16-01-2026,28-01-2026,12,2,Refrigerated,382.11,India,0
PRD_6309,Flour,Grains/Legumes,Britannia,500,05-04-2025,24-01-2026,294,-2,Ambient,521.71,India,1
